player_id,player_name,player_display_name,team_id,team_name,league_name,season_id,season_name,position_code,position_name,stat_minutes_played_total,accurate_passes_%,aerials_won,blocked_shots,cleansheets,goals,key_passes,passes,player_age,shots,successful_dribbles,tackles
8204,Yuri Berchiche Izeta,Yuri Berchiche,13258,Athletic Club,La Liga,25659,2025/2026,defender,Defender,2114.0,86.9,2.0860927152317883,0.08514664143803216,5.0,,1.064333017975402,47.1286660359508,35.50992470910335,0.7237464522232735,0.2980132450331126,1.447492904446547
186063,Iñigo Ruiz de Galarreta Etxeberria,Iñigo Ruiz de Galarreta,13258,Athletic Club,La Liga,25659,2025/2026,midfielder,Midfielder,1727.0,82.77,1.0943833236826868,0.20845396641574984,4.0,0.05211349160393746,1.0422698320787493,49.612044006948466,32.02464065708419,0.8338158656629994,1.459177764910249,2.553561088592936
37656197,Daniel Martinez Moreno,Daniel Martínez,7980,Atlético Madrid,La Liga,25659,2025/2026,defender,Defender,,,,,,,,,21.27857631759069,,,
37780065,Sergio Esteban Sanchez,Sergio Esteban,7980,Atlético Madrid,La Liga,25659,2025/2026,attacker,Attacker,,,,,,,,,18.406570841889117,,,
37733018,Alejandro Monserrate Pueyo,Jano Monserrate,7980,Atlético Madrid,La Liga,25659,2025/2026,midfielder,Midfielder,17.0,83.33,,,1.0,,,31.764705882352942,19.54551676933607,,,10.588235294117647
37723129,Taufik Seidu Zanzi,Taufik Seidu,7980,Atlético Madrid,La Liga,25659,2025/2026,midfielder,Midfielder,,,,,,,,,17.568788501026695,,,
37560966,Javier Serrano Martínez,Javier Serrano,7980,Atlético Madrid,La Liga,25659,2025/2026,midfielder,Midfielder,,,,,,,,,22.579055441478438,,,
37316616,Mario De Luis Jiménez,Mario de Luis,7980,Atlético Madrid,La Liga,25659,2025/2026,goalkeeper,Goalkeeper,,,,,,,,,23.195071868583163,,,
37593181,Alvaro Moreno,Álvaro Moreno,7980,Atlético Madrid,La Liga,25659,2025/2026,goalkeeper,Goalkeeper,,,,,,,,,,,,
96741,Clément Lenglet,Clément Lenglet ,7980,Atlético Madrid,La Liga,25659,2025/2026,defender,Defender,931.0,88.11,1.4500537056928036,0.4833512352309345,5.0,,0.2900107411385607,61.77228786251343,30.16290212183436,0.2900107411385607,0.19334049409237378,0.8700322234156821
19996814,Thiago Ezequiel Almada,Thiago Almada,7980,Atlético Madrid,La Liga,25659,2025/2026,midfielder,Midfielder,911.0,86.56,0.3951701427003293,0.09879253567508232,9.0,0.29637760702524696,1.8770581778265643,51.47091108671789,24.303901437371664,1.6794731064763995,1.481888035126235,1.8770581778265643
37551089,M. Pubill Pagès,Marc Pubill,7980,Atlético Madrid,La Liga,25659,2025/2026,defender,Defender,842.0,88.1,4.382422802850357,1.2826603325415677,7.0,,0.32066508313539194,61.995249406175766,22.154688569472963,0.7482185273159145,0.2137767220902613,1.496437054631829
37718989,Rayane Belaid Khellil,Rayane Belaid,7980,Atlético Madrid,La Liga,25659,2025/2026,attacker,Attacker,,,,,,,,,20.50650239561944,,,
190049,Javier Galán Gil,Javi Galán,7980,Atlético Madrid,La Liga,25659,2025/2026,defender,Defender,132.0,81.82,2.0454545454545454,,1.0,,1.3636363636363638,37.5,30.7378507871321,,1.3636363636363638,1.3636363636363638
37602079,Rodrigo Mendoza Martinez Moya,Rodrigo Mendoza,7980,Atlético Madrid,La Liga,25659,2025/2026,midfielder,Midfielder,218.0,85.82,1.2385321100917432,0.41284403669724773,1.0,,0.41284403669724773,55.32110091743119,20.418891170431213,1.2385321100917432,0.41284403669724773,1.651376146788991
37596375,Julio Diaz Del Romo,Julio Díaz,7980,Atlético Madrid,La Liga,25659,2025/2026,midfielder,Midfielder,90.0,85.11,,,1.0,,1.0,47.0,20.594113620807665,1.0,2.0,2.0
37718995,Iker Luque Sierra,Iker Luque,7980,Atlético Madrid,La Liga,25659,2025/2026,attacker,Attacker,,,,,,,,,20.194387405886378,,,
1494245,Conor Gallagher,Conor Gallagher,7980,Atlético Madrid,La Liga,25659,2025/2026,midfielder,Midfielder,665.0,90.25,1.3533834586466165,0.5413533834586467,7.0,0.27067669172932335,0.5413533834586467,48.58646616541353,25.522245037645447,1.7593984962406015,0.406015037593985,2.300751879699248
333616,Juan Agustín Musso,Juan Musso,7980,Atlético Madrid,La Liga,25659,2025/2026,goalkeeper,Goalkeeper,270.0,88.24,0.33333333333333337,,2.0,,,22.666666666666664,31.277207392197127,,,
186514,José María Giménez de Vargas,José María Giménez,7980,Atlético Madrid,La Liga,25659,2025/2026,defender,Defender,1127.0,90.3,2.954747116237799,0.7187222715173025,8.0,,0.07985803016858918,61.73025732031943,30.56810403832991,1.0381543921916594,0.15971606033717836,1.6770186335403727
24837941,Matteo Ruggeri,Matteo Ruggeri,7980,Atlético Madrid,La Liga,25659,2025/2026,defender,Defender,1327.0,88.1,1.2207987942727958,0.06782215523737754,6.0,,1.4242652599849284,45.57648831951771,23.096509240246405,0.2712886209495102,0.2712886209495102,2.238131122833459
37261342,João Lucas de Souza Cardoso,Johnny Cardoso,7980,Atlético Madrid,La Liga,25659,2025/2026,midfielder,Midfielder,771.0,88.48,1.4007782101167314,0.4669260700389105,4.0,,0.35019455252918286,53.69649805447471,23.901437371663246,0.23346303501945526,0.4669260700389105,3.735408560311284
185571,Jorge Resurrección Merodio,Koke ,7980,Atlético Madrid,La Liga,25659,2025/2026,midfielder,Midfielder,1725.0,92.23,0.6782608695652174,0.10434782608695652,12.0,0.10434782608695652,1.5130434782608697,79.25217391304348,33.60164271047228,0.5217391304347826,0.2608695652173913,1.982608695652174
7698436,Alejandro Baena Rodríguez,Álex Baena,7980,Atlético Madrid,La Liga,25659,2025/2026,midfielder,Midfielder,1078.0,81.03,0.6679035250463822,0.16697588126159554,10.0,0.16697588126159554,2.8385899814471243,42.244897959183675,24.071184120465436,1.7532467532467533,1.0018552875695732,1.0018552875695732
185658,Antoine Griezmann,Antoine Griezmann,7980,Atlético Madrid,La Liga,25659,2025/2026,attacker,Attacker,969.0,83.59,0.8359133126934984,0.09287925696594426,10.0,0.5572755417956656,2.1362229102167185,48.6687306501548,34.403832991101986,3.1578947368421053,0.46439628482972134,0.9287925696594427
25514,Alexander Sørloth,Alexander Sørloth,7980,Atlético Madrid,La Liga,25659,2025/2026,attacker,Attacker,1561.0,67.24,4.554772581678411,0.1729660474055093,12.0,0.5765534913516976,0.5765534913516976,20.237027546444587,29.694729637234772,3.0557335041639977,0.6342088404868673,0.6918641896220372
455900,Nahuel Molina Lucero,Nahuel Molina,7980,Atlético Madrid,La Liga,25659,2025/2026,defender,Defender,1040.0,80.51,0.4326923076923077,0.4326923076923077,8.0,0.17307692307692307,1.2115384615384617,51.05769230769231,27.359342915811087,0.8653846153846154,0.951923076923077,2.4230769230769234
181449,Dávid Hancko,Dávid Hancko,7980,Atlético Madrid,La Liga,25659,2025/2026,defender,Defender,2117.0,87.19,1.5729806329711857,0.3826169107227208,10.0,,0.55266887104393,53.77893245158243,27.67145790554415,0.807746811525744,0.3401039206424185,1.7855455833726974
186795,Marcos Llorente Moreno,Marcos Llorente,7980,Atlético Madrid,La Liga,25659,2025/2026,defender,Defender,1861.0,89.04,0.43524986566362167,0.09672219236969372,11.0,,0.9188608275120902,59.58087049973133,30.54072553045859,0.7737775389575497,0.6286942504030092,2.321332616872649
37569331,Obed Vaargas,Obed Vargas,7980,Atlético Madrid,La Liga,25659,2025/2026,midfielder,Midfielder,127.0,85.29,,,1.0,,0.7086614173228346,48.18897637795276,20.027378507871322,,1.4173228346456692,3.543307086614173
5321,Ademola Lookman,Ademola Lookman,7980,Atlético Madrid,La Liga,25659,2025/2026,midfielder,Midfielder,338.0,83.7,0.5325443786982248,,2.0,0.5325443786982248,1.0650887573964496,24.497041420118343,27.81930184804928,3.4615384615384617,1.331360946745562,0.5325443786982248
37577657,Giuliano Simeone,Giuliano Simeone,7980,Atlético Madrid,La Liga,25659,2025/2026,midfielder,Midfielder,1858.0,81.73,1.16254036598493,0.14531754574811626,10.0,0.14531754574811626,1.4531754574811624,40.83423035522067,22.65845311430527,1.598493003229279,1.3078579117330462,1.6953713670613564
21394947,Julián Álvarez,Julián Alvarez,7980,Atlético Madrid,La Liga,25659,2025/2026,attacker,Attacker,1904.0,83.68,0.23634453781512607,,12.0,0.37815126050420167,2.221638655462185,32.142857142857146,25.53867214236824,2.505252100840336,1.3235294117647058,0.9926470588235294
100580,Robin Aime Robert Le Normand,Robin Le Normand,7980,Atlético Madrid,La Liga,25659,2025/2026,defender,Defender,1327.0,90.74,2.645064054257724,0.2712886209495102,8.0,0.06782215523737754,0.06782215523737754,57.1062547098719,28.758384668035593,0.20346646571213264,,1.4242652599849284
37593184,Javier Boñar Franco,Javier Boñar,7980,Atlético Madrid,La Liga,25659,2025/2026,defender,Defender,,,,,,,,,20.199863107460644,,,
37704787,Aleksa Puric,Aleksa Puric,7980,Atlético Madrid,La Liga,25659,2025/2026,defender,Defender,,,,,,,,,22.10814510609172,,,
37423008,Pablo Barrios Rivas,Pablo Barrios,7980,Atlético Madrid,La Liga,25659,2025/2026,midfielder,Midfielder,1579.0,89.0,0.9119696010132996,0.11399620012666245,9.0,0.056998100063331225,1.1399620012666245,56.48511716276124,22.168377823408623,1.1969601013299558,1.8239392020265992,1.6529449018366054
37341919,Ilias Kostis,Ilias Kostis,7980,Atlético Madrid,La Liga,25659,2025/2026,defender,Defender,,,,,,,,,22.46406570841889,,,
13238937,Giacomo Raspadori,Giacomo Raspadori,7980,Atlético Madrid,La Liga,25659,2025/2026,attacker,Attacker,226.0,79.12,1.1946902654867257,,5.0,,1.592920353982301,36.23893805309735,25.489390828199863,2.7876106194690267,0.39823008849557523,0.7964601769911505
215532,Nicolás Iván González,Nico González,7980,Atlético Madrid,La Liga,25659,2025/2026,attacker,Attacker,1293.0,75.72,3.2018561484918795,0.13921113689095127,10.0,0.2088167053364269,0.765661252900232,33.82830626450116,27.359342915811087,2.7842227378190256,1.4617169373549883,1.3921113689095128
37578413,Carlos Martín Domínguez,Carlos Martín,7980,Atlético Madrid,La Liga,25659,2025/2026,attacker,Attacker,,,,,,,,,23.315537303216974,,,
159276,Jan Oblak,Jan Oblak,7980,Atlético Madrid,La Liga,25659,2025/2026,goalkeeper,Goalkeeper,2340.0,74.12,0.19230769230769232,,10.0,,,29.423076923076923,32.602327173169066,,,
37611842,Salvador Esquivel Gámez,Salvador Esquivel,7980,Atlético Madrid,La Liga,25659,2025/2026,goalkeeper,Goalkeeper,,,,,,,,,19.874058863791923,,,
190919,Carl Starfelt,Carl Starfelt,36,Celta de Vigo,La Liga,25659,2025/2026,defender,Defender,1492.0,95.86,1.8699731903485255,0.7841823056300269,7.0,,0.06032171581769437,61.166219839142094,30.206707734428473,0.24128686327077747,0.06032171581769437,1.3873994638069704
1128,Marcos Alonso Mendoza,Marcos Alonso,36,Celta de Vigo,La Liga,25659,2025/2026,defender,Defender,2064.0,90.4,1.5261627906976742,0.6104651162790697,8.0,0.0436046511627907,0.4796511627906977,75.87209302325581,34.63107460643395,0.9156976744186047,0.39244186046511625,1.3517441860465116
37544065,Bryan Zaragoza Martínez,Bryan Zaragoza,36,Celta de Vigo,La Liga,25659,2025/2026,attacker,Attacker,1135.0,77.54,0.07929515418502203,,5.0,0.07929515418502203,1.4273127753303965,26.484581497797354,23.9315537303217,2.0616740088105727,2.140969162995595,0.7929515418502203
189286,Francisco José Beltrán Peinado,Fran Beltrán,36,Celta de Vigo,La Liga,25659,2025/2026,midfielder,Midfielder,530.0,90.54,0.33962264150943394,0.33962264150943394,3.0,,0.16981132075471697,53.83018867924528,26.529774127310063,1.0188679245283019,0.33962264150943394,1.1886792452830188
37316546,Hugo Gonzalez Sotos,Hugo González,36,Celta de Vigo,La Liga,25659,2025/2026,attacker,Attacker,,,,,,,,,22.518822724161534,,,
37586673,Yoel Lago Amil,Yoel Lago,36,Celta de Vigo,La Liga,25659,2025/2026,defender,Defender,352.0,93.03,1.0227272727272727,1.0227272727272727,,,0.2556818181818182,51.39204545454545,21.39082819986311,,0.2556818181818182,1.7897727272727273
5641027,Marc Vicente Vidal Girona,Marc Vidal,36,Celta de Vigo,La Liga,25659,2025/2026,goalkeeper,Goalkeeper,,,,,,,,,25.50034223134839,,,
129605,Matías Vecino Falero,Matías Vecino,36,Celta de Vigo,La Liga,25659,2025/2026,midfielder,Midfielder,72.0,78.95,3.75,,1.0,,,71.25,33.97672826830938,2.5,,3.75
37591583,Miguel Román González,Miguel Román,36,Celta de Vigo,La Liga,25659,2025/2026,midfielder,Midfielder,1311.0,87.79,0.6864988558352403,0.5491990846681922,8.0,0.06864988558352403,1.1670480549199085,51.1441647597254,22.636550308008214,0.5491990846681922,0.2745995423340961,1.9221967963386728
29720457,Hugo Garcia Hoz,Hugo Burcio,36,Celta de Vigo,La Liga,25659,2025/2026,midfielder,Midfielder,7.0,100.0,,,1.0,,,64.28571428571429,,,,12.857142857142856
37296339,Manuel Fernández Arroyo,Manu Fernández,36,Celta de Vigo,La Liga,25659,2025/2026,defender,Defender,715.0,90.22,0.7552447552447552,0.3776223776223776,3.0,,0.3776223776223776,61.8041958041958,24.31211498973306,0.2517482517482518,0.1258741258741259,1.6363636363636362
37766765,Andrés Antañón Vieites,Andrés Antañón,36,Celta de Vigo,La Liga,25659,2025/2026,midfielder,Midfielder,17.0,71.43,,,,,,37.05882352941176,18.562628336755647,,,
25922180,Álvaro Núñez Cobo,Álvaro Núñez,36,Celta de Vigo,La Liga,25659,2025/2026,midfielder,Midfielder,112.0,92.22,1.607142857142857,0.8035714285714285,,,,72.32142857142857,25.10609171800137,1.607142857142857,0.8035714285714285,0.8035714285714285
37652784,Javier Rodríguez Galiano,Javi Rodríguez,36,Celta de Vigo,La Liga,25659,2025/2026,defender,Defender,1884.0,90.48,0.9076433121019107,0.5254777070063694,7.0,,0.38216560509554137,65.73248407643311,22.135523613963038,0.4777070063694267,0.28662420382165604,1.4331210191082802
186864,Borja Iglesias Quintas,Borja Iglesias,36,Celta de Vigo,La Liga,25659,2025/2026,attacker,Attacker,1508.0,71.97,1.0145888594164456,0.2984084880636605,6.0,0.6564986737400531,1.0145888594164456,22.141909814323608,32.57494866529774,2.446949602122016,0.7161803713527851,0.35809018567639256
537595,Óscar Mingueza García,Óscar Mingueza,36,Celta de Vigo,La Liga,25659,2025/2026,midfielder,Midfielder,1573.0,83.99,0.6865861411315957,0.34329307056579783,6.0,0.05721551176096631,1.3731722822631913,56.471710108073744,26.258726899383984,0.8010171646535283,0.5721551176096631,2.0597584233947868
130199,Ionuț Andrei Radu,Ionuț Radu,36,Celta de Vigo,La Liga,25659,2025/2026,goalkeeper,Goalkeeper,2610.0,69.88,0.24137931034482757,,8.0,,0.034482758620689655,23.586206896551726,28.216290212183434,,0.034482758620689655,
37528864,Williot Swedberg,Williot Swedberg,36,Celta de Vigo,La Liga,25659,2025/2026,midfielder,Midfielder,876.0,75.0,0.2054794520547945,0.10273972602739725,7.0,0.3082191780821918,0.6164383561643836,20.54794520547945,21.53593429158111,1.8493150684931505,0.7191780821917808,1.8493150684931505
37616238,Jones El-Abdellaoui,Jones El-Abdellaoui,36,Celta de Vigo,La Liga,25659,2025/2026,midfielder,Midfielder,581.0,84.62,0.6196213425129088,,6.0,0.3098106712564544,1.3941480206540449,20.137693631669535,19.589322381930184,2.323580034423408,1.7039586919104992,0.7745266781411358
37543405,Carlos Domínguez Cáceres,Carlos Domínguez,36,Celta de Vigo,La Liga,25659,2025/2026,defender,Defender,609.0,91.4,2.0689655172413794,0.7389162561576355,,,0.14778325123152708,65.32019704433498,24.50650239561944,0.29556650246305416,,1.9211822660098523
22859283,Ferran Jutlgà Blanc,Ferran Jutglà,36,Celta de Vigo,La Liga,25659,2025/2026,attacker,Attacker,1185.0,77.7,0.9873417721518988,0.0759493670886076,4.0,0.5316455696202531,0.9113924050632911,21.113924050632914,26.535249828884325,2.5822784810126582,1.139240506329114,0.6075949367088608
191303,Joseph Aidoo,Joseph Aidoo,36,Celta de Vigo,La Liga,25659,2025/2026,defender,Defender,459.0,93.13,1.3725490196078431,0.3921568627450981,2.0,,,51.372549019607845,29.87816563997262,0.3921568627450981,0.19607843137254904,1.1764705882352942
6006071,Sergio Carreira Vilariño,Sergio Carreira,36,Celta de Vigo,La Liga,25659,2025/2026,defender,Defender,1951.0,85.86,0.41517170681701693,0.04613018964633521,7.0,0.09226037929267042,0.7380830343413634,50.55868785238339,24.83778234086242,0.5535622757560226,0.8303434136340339,1.2455151204510506
37663391,Fernando López González,Fer López,36,Celta de Vigo,La Liga,25659,2025/2026,midfielder,Midfielder,511.0,81.97,0.7045009784735812,0.1761252446183953,2.0,,0.7045009784735812,42.974559686888455,21.22655715263518,0.8806262230919765,3.170254403131115,0.3522504892367906
37316505,Javier Rueda García,Javi Rueda,36,Celta de Vigo,La Liga,25659,2025/2026,defender,Defender,977.0,74.54,0.5527123848515865,0.5527123848515865,8.0,0.1842374616171955,0.9211873080859776,35.09723643807575,23.27173169062286,0.9211873080859776,1.381780962128966,1.2896622313203685
800,Iago Aspas Juncal,Iago Aspas,36,Celta de Vigo,La Liga,25659,2025/2026,attacker,Attacker,846.0,78.73,0.3191489361702128,,7.0,0.425531914893617,2.8723404255319145,52.02127659574468,38.039698836413415,2.5531914893617023,1.0638297872340425,1.1702127659574468
37569279,Hugo Sotelo,Hugo Sotelo,36,Celta de Vigo,La Liga,25659,2025/2026,midfielder,Midfielder,1091.0,92.15,0.24747937671860676,0.6599450045829515,2.0,,1.979835013748854,66.24197983501375,21.65639972621492,0.16498625114573787,0.08249312557286893,2.1448212648945923
37586671,Hugo Álvarez Antúnez,Hugo Álvarez,36,Celta de Vigo,La Liga,25659,2025/2026,attacker,Attacker,963.0,86.39,0.09345794392523364,,6.0,0.2803738317757009,1.9626168224299065,41.21495327102804,22.12183436002738,0.6542056074766356,0.8411214953271028,0.9345794392523366
37585284,Pablo Durán Fernández,Pablo Durán,36,Celta de Vigo,La Liga,25659,2025/2026,attacker,Attacker,1065.0,68.68,0.8450704225352113,0.16901408450704225,6.0,0.16901408450704225,0.676056338028169,22.3943661971831,24.22450376454483,2.3661971830985915,0.4225352112676056,0.9295774647887324
37543407,Damián Rodríguez Sousa,Damián Rodríguez,36,Celta de Vigo,La Liga,25659,2025/2026,midfielder,Midfielder,151.0,92.98,,,,,1.1920529801324504,67.94701986754967,22.414784394250514,1.7880794701986755,,
37746835,Ángel Arcos Cadilla,Ángel Arcos,36,Celta de Vigo,La Liga,25659,2025/2026,attacker,Attacker,,,,,,,,,19.326488706365502,,,
186961,Iván Villar Martínez,Iván Villar,36,Celta de Vigo,La Liga,25659,2025/2026,goalkeeper,Goalkeeper,,,,,,,,,28.10130047912389,,,
177766,Mihailo Ristić,Mihailo Ristic,36,Celta de Vigo,La Liga,25659,2025/2026,defender,Defender,255.0,83.92,0.3529411764705882,0.7058823529411764,,,0.7058823529411764,50.470588235294116,29.790554414784395,0.3529411764705882,2.1176470588235294,0.3529411764705882
24799857,Moriba Kourouma Kourouma,Ilaix Moriba,36,Celta de Vigo,La Liga,25659,2025/2026,midfielder,Midfielder,1815.0,87.31,0.6942148760330579,0.2975206611570248,8.0,,0.6446280991735537,36.34710743801653,22.570841889117045,0.743801652892562,0.4462809917355372,3.0743801652892566
160199,Franco Emanuel Cervi,Franco Cervi,36,Celta de Vigo,La Liga,25659,2025/2026,midfielder,Midfielder,,,,,,,,,31.222450376454482,,,
37570995,Lander Pinillos Wilson,Lander Pinillos,2975,Deportivo Alavés,La Liga,25659,2025/2026,midfielder,Midfielder,1.0,100.0,,,,,,90.0,21.859000684462696,,,
37717778,Rubén Montero Fernández,Rúben Montero,2975,Deportivo Alavés,La Liga,25659,2025/2026,goalkeeper,Goalkeeper,,,,,,,,,19.964407939767284,,,
37527170,Calebe Goncalves Ferreira da Silva,Calebe,2975,Deportivo Alavés,La Liga,25659,2025/2026,midfielder,Midfielder,726.0,87.21,0.24793388429752067,0.12396694214876033,2.0,,1.487603305785124,36.81818181818182,25.29226557152635,0.6198347107438017,2.1074380165289255,3.0991735537190084
37584717,Aitor Mañas Buenadicha,Aitor Mañas,2975,Deportivo Alavés,La Liga,25659,2025/2026,attacker,Attacker,66.0,85.71,,,,,2.7272727272727275,19.09090909090909,22.60917180013689,1.3636363636363638,2.7272727272727275,5.454545454545455
37656810,Carlos Ballestero García,Carlos Ballestero,2975,Deportivo Alavés,La Liga,25659,2025/2026,defender,Defender,9.0,,,,,,,,21.308692676249144,,,
37624126,Youssef Enríquez Lekhedim,Youssef Enríquez,2975,Deportivo Alavés,La Liga,25659,2025/2026,midfielder,Midfielder,1161.0,78.4,1.0077519379844961,0.07751937984496124,2.0,,1.0077519379844961,38.759689922480625,19.854893908281998,0.7751937984496124,0.6201550387596899,1.1627906976744184
37714599,Paco Sanz Mora,Paco Sanz,2975,Deportivo Alavés,La Liga,25659,2025/2026,defender,Defender,,,,,,,,,20.747433264887064,,,
37655904,Xanet Oláiz Ibarzábal,Xanet Oláiz,2975,Deportivo Alavés,La Liga,25659,2025/2026,defender,Defender,,,,,,,,,20.076659822039698,,,
4977687,Carlos Vicente Robles,Carlos Vicente,2975,Deportivo Alavés,La Liga,25659,2025/2026,midfielder,Midfielder,1253.0,80.08,0.8619313647246608,0.14365522745411013,3.0,0.3591380686352753,1.939345570630487,33.902633679169995,26.313483915126625,0.8619313647246608,0.8619313647246608,1.939345570630487
186936,Mariano Díaz Mejía,Mariano Díaz,2975,Deportivo Alavés,La Liga,25659,2025/2026,attacker,Attacker,284.0,65.12,3.8028169014084505,0.31690140845070425,1.0,,0.6338028169014085,13.62676056338028,32.03832991101985,1.9014084507042253,0.31690140845070425,1.267605633802817
261130,Carlos Nahuel Benavídez Protesoni,Carlos Protesoni,2975,Deportivo Alavés,La Liga,25659,2025/2026,defender,Defender,248.0,88.39,1.0887096774193548,1.0887096774193548,1.0,,0.7258064516129032,40.64516129032258,27.378507871321013,1.0887096774193548,,3.629032258064516
37647013,Grégoire Swiderski,Grégoire Swiderski,2975,Deportivo Alavés,La Liga,25659,2025/2026,goalkeeper,Goalkeeper,,,,,,,,,19.860369609856264,,,
37716642,Egoitz Muñoz Larrea,Egoitz Muñoz,2975,Deportivo Alavés,La Liga,25659,2025/2026,defender,Defender,,,,,,,,,21.336071184120467,,,
16488582,Ville Koski,Ville Koski,2975,Deportivo Alavés,La Liga,25659,2025/2026,defender,Defender,11.0,50.0,8.181818181818182,,,,,16.363636363636363,23.548254620123203,,,16.363636363636363
187158,Antonio Sivera Salvá,Antonio Sivera,2975,Deportivo Alavés,La Liga,25659,2025/2026,goalkeeper,Goalkeeper,2610.0,50.6,0.3103448275862069,,3.0,,,26.03448275862069,29.010266940451746,,,0.06896551724137931
447166,Ander Guevara Lajo,Ander Guevara,2975,Deportivo Alavés,La Liga,25659,2025/2026,midfielder,Midfielder,544.0,81.82,2.316176470588235,0.6617647058823529,1.0,0.16544117647058823,0.4963235294117647,60.05514705882353,28.10677618069815,0.6617647058823529,0.8272058823529412,2.316176470588235
37249198,Pablo Ibáñez Lumbreras,Pablo Ibáñez,2975,Deportivo Alavés,La Liga,25659,2025/2026,midfielder,Midfielder,1783.0,85.84,1.0095344924284912,0.5047672462142456,3.0,0.050476724621424565,0.7066741446999439,40.987100392596744,26.902121834360027,1.968592260235558,1.5143017386427369,1.9181155356141335
37587454,Angel Pérez Hidalgo,Ángel Pérez,2975,Deportivo Alavés,La Liga,25659,2025/2026,midfielder,Midfielder,493.0,74.75,0.36511156186612576,0.18255578093306288,,0.18255578093306288,1.0953346855983772,36.8762677484787,22.962354551676935,1.0953346855983772,1.643002028397566,1.2778904665314401
4545461,Antonio Blanco Conde,Antonio Blanco,2975,Deportivo Alavés,La Liga,25659,2025/2026,midfielder,Midfielder,2323.0,85.34,1.2010331467929403,0.3486870426173052,2.0,0.03874300473525613,0.5424020662935859,57.06844597503229,25.062286105407257,1.123547137322428,0.7361170899698666,2.8669823504089536
16837815,Jon Pacheco Dozagarat,Jon Pacheco,2975,Deportivo Alavés,La Liga,25659,2025/2026,defender,Defender,1727.0,86.54,2.136653155761436,1.0943833236826868,3.0,,0.26056745801968734,48.77822814128546,24.59958932238193,0.20845396641574984,0.10422698320787492,1.8760856977417488
36461011,Victor Parada González,Victor Parada,2975,Deportivo Alavés,La Liga,25659,2025/2026,defender,Defender,1417.0,79.55,1.5878616796047988,0.38108680310515175,2.0,,0.8256880733944955,33.53563867325335,23.364818617385353,0.38108680310515175,0.4446012702893437,1.333803810868031
26523850,Abderrahman Rebbach,Abde Rebbach,2975,Deportivo Alavés,La Liga,25659,2025/2026,attacker,Attacker,878.0,79.21,0.6150341685649203,,2.0,0.10250569476082004,1.9476082004555808,28.599088838268795,27.01163586584531,2.7676537585421412,1.0250569476082005,2.6651480637813214
35682209,Ibrahim Yalatif Diabate,Ibrahim Diabaté,2975,Deportivo Alavés,La Liga,25659,2025/2026,attacker,Attacker,44.0,55.56,,,,,,18.40909090909091,25.744010951403148,4.090909090909091,,4.090909090909091
443792,Nahuel Tenaglia,Nahuel Tenaglia,2975,Deportivo Alavés,La Liga,25659,2025/2026,defender,Defender,2430.0,86.65,1.2592592592592593,0.8148148148148148,3.0,0.037037037037037035,0.2222222222222222,40.22222222222222,29.481177275838466,0.5925925925925926,0.33333333333333337,1.6666666666666665
186426,Jonathan Castro Otto,Jonny Otto,2975,Deportivo Alavés,La Liga,25659,2025/2026,defender,Defender,2458.0,86.29,0.9519934906427989,0.40276647681041494,3.0,,0.47599674532139946,52.87225386493084,31.45242984257358,0.2563059397884459,0.8421480878763222,2.1236777868185515
522619,Facundo Tomás Garcés,Facundo Garcés,2975,Deportivo Alavés,La Liga,25659,2025/2026,defender,Defender,791.0,84.46,2.7307206068268015,0.9102402022756005,1.0,,,40.27812895069532,25.94387405886379,0.9102402022756005,,1.4791403286978506
37743029,Izei Hernández Cañas,Izei Hernández,2975,Deportivo Alavés,La Liga,25659,2025/2026,attacker,Attacker,,,,,,,,,18.532511978097194,,,
37654657,Diego Morcillo Muñoz,Diego Morcillo,2975,Deportivo Alavés,La Liga,25659,2025/2026,attacker,Attacker,9.0,50.0,,,,,,40.0,22.16016427104723,10.0,,
22536031,Moussa Diarra,Moussa Diarra,2975,Deportivo Alavés,La Liga,25659,2025/2026,defender,Defender,219.0,64.06,2.054794520547945,,1.0,,0.410958904109589,26.301369863013697,24.761122518822724,,0.410958904109589,2.4657534246575343
185595,Raúl Fernández-Cavada Mateos,Raúl Fernández,2975,Deportivo Alavés,La Liga,25659,2025/2026,goalkeeper,Goalkeeper,,,,,,,,,37.42368240930869,,,
177715,Nikola Maraš,Nikola Maras,2975,Deportivo Alavés,La Liga,25659,2025/2026,defender,Defender,,,,,,,,,29.65639972621492,,,
187098,Carles Aleña Castillo,Carles Aleñá,2975,Deportivo Alavés,La Liga,25659,2025/2026,midfielder,Midfielder,1817.0,84.89,0.693450742982939,0.14859658778205834,3.0,,1.585030269675289,37.69400110071547,27.60848733744011,1.2878370941111723,0.693450742982939,1.7336268574573472
10692,Antonio Martínez López,Toni Martínez,2975,Deportivo Alavés,La Liga,25659,2025/2026,attacker,Attacker,1959.0,58.96,5.972434915773354,0.045941807044410414,2.0,0.3215926493108729,0.781010719754977,22.052067381317,28.125941136208077,2.986217457886677,0.7350689127105666,1.1026033690658499
188031,Jon Guridi Aldalur,Jon Guridi,2975,Deportivo Alavés,La Liga,25659,2025/2026,midfielder,Midfielder,690.0,80.73,1.826086956521739,0.13043478260869565,2.0,,0.13043478260869565,39.26086956521739,30.46132785763176,1.0434782608695652,0.6521739130434783,1.9565217391304348
